input,time
399,0.00000300
400,0.00000300
401,0.00000300
402,0.00000200
403,0.00000300
404,0.00000300
405,0.00000300
406,0.00000300
407,0.00000300
408,0.00000300
409,0.00000300
410,0.00000300
411,0.00000300
412,0.00000200
413,0.00000300
414,0.00000300
415,0.00000300
416,0.00000300
417,0.00000300
418,0.00000300
419,0.00000300
420,0.00000300
421,0.00000300
422,0.00000300
423,0.00000300
424,0.00000300
425,0.00000300
426,0.00000300
427,0.00000300
428,0.00000300
429,0.00000300
430,0.00000300
431,0.00000300
432,0.00000300
433,0.00000300
434,0.00000300
435,0.00000300
436,0.00000300
437,0.00000300
438,0.00000300
439,0.00000300
440,0.00000300
441,0.00000300
442,0.00000300
443,0.00000300
444,0.00000300
445,0.00000300
446,0.00000300
447,0.00000300
448,0.00000300
449,0.00000300
450,0.00000300
451,0.00000400
452,0.00000300
453,0.00000300
454,0.00000300
455,0.00000300
456,0.00000300
457,0.00000300
458,0.00000300
459,0.00000300
460,0.00000300
461,0.00000300
462,0.00000300
463,0.00000400
464,0.00000300
465,0.00000300
466,0.00000300
467,0.00000300
468,0.00000400
469,0.00000300
470,0.00000300
471,0.00000300
472,0.00000300
473,0.00000400
474,0.00000300
475,0.00000300
476,0.00000400
477,0.00000300
478,0.00000300
479,0.00000400
480,0.00000300
481,0.00000300
482,0.00000300
483,0.00000300
484,0.00000300
485,0.00000400
486,0.00000300
487,0.00000300
488,0.00000400
489,0.00000300
490,0.00000300
491,0.00000400
492,0.00000300
493,0.00000300
494,0.00000400
495,0.00000300
496,0.00000300
497,0.00000400
498,0.00000300
499,0.00000300
500,0.00000300
501,0.00000400
502,0.00000400
503,0.00000300
504,0.00000300
505,0.00000300
506,0.00000400
507,0.00000300
508,0.00000300
509,0.00000400
510,0.00000300
511,0.00000300
512,0.00000300
513,0.00000400
514,0.00000300
515,0.00000300
516,0.00000300
517,0.00000300
518,0.00000400
519,0.00000300
520,0.00000300
521,0.00000300
522,0.00000300
523,0.00000400
524,0.00000300
525,0.00000300
526,0.00000300
527,0.00000300
528,0.00000400
529,0.00000400
530,0.00000300
531,0.00000300
532,0.00000300
533,0.00000400
534,0.00000400
535,0.00000300
536,0.00000300
537,0.00000300
538,0.00000300
539,0.00000400
540,0.00000400
541,0.00000400
542,0.00000300
543,0.00000300
544,0.00000300
545,0.00000300
546,0.00000300
547,0.00000300
548,0.00000300
549,0.00000300
550,0.00000300
551,0.00000400
552,0.00000300
553,0.00000400
554,0.00000300
555,0.00000300
556,0.00000400
557,0.00000400
558,0.00000400
559,0.00000400
560,0.00000300
561,0.00000300
562,0.00000300
563,0.00000300
564,0.00000300
565,0.00000300
566,0.00000300
567,0.00000300
568,0.00000300
569,0.00000300
570,0.00000300
571,0.00000300
572,0.00000300
573,0.00000300
574,0.00000300
575,0.00000300
576,0.00000300
577,0.00000300
578,0.00000300
579,0.00000300
580,0.00000300
581,0.00000300
582,0.00000300
583,0.00000300
584,0.00000300
585,0.00000300
586,0.00000300
587,0.00000300
588,0.00000300
589,0.00000300
590,0.00000300
591,0.00000300
592,0.00000300
593,0.00000400
594,0.00000400
595,0.00000400
596,0.00000400
597,0.00000400
598,0.00000300
599,0.00000300
600,0.00000300
601,0.00000300
602,0.00000300
603,0.00000300
604,0.00000300
605,0.00000300
606,0.00000400
607,0.00000400
608,0.00000400
609,0.00000400
610,0.00000400
611,0.00000400
612,0.00000300
613,0.00000300
614,0.00000300
615,0.00000300
616,0.00000400
617,0.00000400
618,0.00000400
619,0.00000400
620,0.00000400
621,0.00000400
622,0.00000300
623,0.00000300
624,0.00000300
625,0.00000300
626,0.00000400
627,0.00000400
628,0.00000400
629,0.00000400
630,0.00000300
631,0.00000400
632,0.00000400
633,0.00000300
634,0.00000300
635,0.00000400
636,0.00000400
637,0.00000400
638,0.00000400
639,0.00000300
640,0.00000300
641,0.00000300
642,0.00000400
643,0.00000300
644,0.00000300
645,0.00000400
646,0.00000400
647,0.00000400
648,0.00000400
649,0.00000300
650,0.00000400
651,0.00000400
652,0.00000400
653,0.00000300
654,0.00000300
655,0.00000400
656,0.00000400
657,0.00000400
658,0.00000400
659,0.00000400
660,0.00000300
661,0.00000300
662,0.00000400
663,0.00000400
664,0.00000300
665,0.00000400
666,0.00000400
667,0.00000400
668,0.00000400
669,0.00000400
670,0.00000400
671,0.00000300
672,0.00000400
673,0.00000400
674,0.00000400
675,0.00000400
676,0.00000400
677,0.00000400
678,0.00000300
679,0.00000400
680,0.00000400
681,0.00000300
682,0.00000400
683,0.00000400
684,0.00000400
685,0.00000400
686,0.00000400
687,0.00000400
688,0.00000400
689,0.00000300
690,0.00000400
691,0.00000400
692,0.00000300
693,0.00000400
694,0.00000400
695,0.00000400
696,0.00000400
697,0.00000300
698,0.00000400
699,0.00000400
700,0.00000400
701,0.00000400
702,0.00000300
703,0.00000400
704,0.00000400
705,0.00000400
706,0.00000400
707,0.00000400
708,0.00000400
709,0.00000300
710,0.00000400
711,0.00000400
712,0.00000400
713,0.00000400
714,0.00000400
715,0.00000400
716,0.00000400
717,0.00000400
718,0.00000400
719,0.00000400
720,0.00000400
721,0.00000400
722,0.00000400
723,0.00000400
724,0.00000400
725,0.00000400
726,0.00000400
727,0.00000400
728,0.00000400
729,0.00000400
730,0.00000400
731,0.00000400
732,0.00000400
733,0.00000400
734,0.00000400
735,0.00000400
736,0.00000400
737,0.00000400
738,0.00000400
739,0.00000400
740,0.00000400
741,0.00000400
742,0.00000400
743,0.00000400
744,0.00000400
745,0.00000400
746,0.00000400
747,0.00000400
748,0.00000400
749,0.00000400
750,0.00000400
751,0.00000500
752,0.00000400
753,0.00000400
754,0.00000400
755,0.00000400
756,0.00000500
757,0.00000400
758,0.00000400
759,0.00000400
760,0.00000400
761,0.00000400
762,0.00000400
763,0.00000400
764,0.00000400
765,0.00000400
766,0.00000400
767,0.00000400
768,0.00000400
769,0.00000400
770,0.00000400
771,0.00000400
772,0.00000400
773,0.00000400
774,0.00000400
775,0.00000400
776,0.00000400
777,0.00000400
778,0.00000400
779,0.00000500
780,0.00000400
781,0.00000400
782,0.00000500
783,0.00000400
784,0.00000400
785,0.00000500
786,0.00000400
787,0.00000400
788,0.00000400
789,0.00000400
790,0.00000400
791,0.00000400
792,0.00000500
793,0.00000400
794,0.00000400
795,0.00000500
796,0.00000400
797,0.00000400
798,0.00000400
799,0.00000500
800,0.00000400
801,0.00000400
802,0.00000400
803,0.00000400
804,0.00000400
805,0.00000400
806,0.00000500
807,0.00000400
808,0.00000400
809,0.00000400
810,0.00000500
811,0.00000400
812,0.00000400
813,0.00000400
814,0.00000400
815,0.00000500
816,0.00000500
817,0.00000400
818,0.00000400
819,0.00000400
820,0.00000400
821,0.00000500
822,0.00000500
823,0.00000400
824,0.00000400
825,0.00000400
826,0.00000400
827,0.00000500
828,0.00000500
829,0.00000400
830,0.00000400
831,0.00000400
832,0.00000400
833,0.00000500
834,0.00000500
835,0.00000400
836,0.00000400
837,0.00000400
838,0.00000400
839,0.00000500
840,0.00000500
841,0.00000500
842,0.00000400
843,0.00000400
844,0.00000400
845,0.00000400
846,0.00000400
847,0.00000400
848,0.00000400
849,0.00000500
850,0.00000500
851,0.00000500
852,0.00000400
853,0.00000400
854,0.00000400
855,0.00000400
856,0.00000400
857,0.00000400
858,0.00000400
859,0.00000400
860,0.00000400
861,0.00000400
862,0.00000400
863,0.00000400
864,0.00000500
865,0.00000500
866,0.00000500
867,0.00000500
868,0.00000500
869,0.00000500
870,0.00000500
871,0.00000500
872,0.00000500
873,0.00000500
874,0.00000500
875,0.00000500
876,0.00000500
877,0.00000500
878,0.00000400
879,0.00000400
880,0.00000400
881,0.00000400
882,0.00000500
883,0.00000500
884,0.00000500
885,0.00000500
886,0.00000500
887,0.00000500
888,0.00000500
889,0.00000500
890,0.00000500
891,0.00000500
892,0.00000500
893,0.00000400
894,0.00000400
895,0.00000400
896,0.00000400
897,0.00000400
898,0.00000400
899,0.00000500
900,0.00000500
901,0.00000500
902,0.00000500
903,0.00000500
904,0.00000500
905,0.00000500
906,0.00000500
907,0.00000500
908,0.00000400
909,0.00000400
910,0.00000400
911,0.00000400
912,0.00000500
913,0.00000500
914,0.00000500
915,0.00000400
916,0.00000400
917,0.00000500
918,0.00000500
919,0.00000500
920,0.00000500
921,0.00000400
922,0.00000400
923,0.00000500
924,0.00000400
925,0.00000400
926,0.00000400
927,0.00000500
928,0.00000500
929,0.00000500
930,0.00000400
931,0.00000500
932,0.00000500
933,0.00000500
934,0.00000500
935,0.00001700
936,0.00000500
937,0.00000500
938,0.00000500
939,0.00000400
940,0.00000400
941,0.00000500
942,0.00000500
943,0.00000500
944,0.00000400
945,0.00000500
946,0.00000500
947,0.00000400
948,0.00000500
949,0.00000500
950,0.00000500
951,0.00000400
952,0.00000500
953,0.00000500
954,0.00000400
955,0.00000500
956,0.00000500
957,0.00000500
958,0.00000500
959,0.00000500
960,0.00000500
961,0.00000500
962,0.00000500
963,0.00000500
964,0.00000400
965,0.00000500
966,0.00000500
967,0.00000500
968,0.00000500
969,0.00000500
970,0.00000500
971,0.00000400
972,0.00000500
973,0.00000500
974,0.00000500
975,0.00000500
976,0.00000500
977,0.00000500
978,0.00000600
979,0.00000500
980,0.00000400
981,0.00000500
982,0.00000500
983,0.00000500
984,0.00000500
985,0.00000500
986,0.00000500
987,0.00000500
988,0.00000500
989,0.00000500
990,0.00000500
991,0.00000500
992,0.00000500
993,0.00000500
994,0.00000500
995,0.00000500
996,0.00000400
997,0.00000500
998,0.00000500
999,0.00000500
1000,0.00000500
